c8	16	0.7
c4	45	0.6
c10	14	0.4
c3	43	0.7
c2	3	0.9
c5	13	0.1
c9	36	0.1
c12	10	0.5
c7	6	0.4
c11	17	0.6
c1	9	0.1
c6	29	0.9
c0	19	0.8
c0	29	0.3
c0	36	0.4
c0	6	0.4
c0	14	0.5
c1	9	0.6
c1	16	0.3
c1	10	0.5
c1	14	0.5
c2	36	0.4
c2	14	0.7
c2	6	0.8
c2	13	0.1
c3	29	0.1
c3	13	0.2
c3	43	0.2
c3	45	0.7
c4	19	0.6
c4	13	0.7
c4	9	0.5
c4	45	0.1
c5	43	0.5
c5	14	0.3
c5	17	0.6
c5	36	0.1
c6	16	0.2
c6	13	0.1
c6	43	0.3
c6	29	0.8
c7	14	0.3
c7	9	0.6
c7	6	0.8
c7	19	0.4
c8	29	1.0
c8	3	0.0
c8	10	0.0
c8	19	0.6
c9	13	0.3
c9	16	0.6
c9	10	0.2
c9	6	0.3
c10	10	0.3
c10	16	0.2
c10	29	0.3
c10	36	0.6
c11	29	0.5
c11	9	0.4
c11	16	0.5
c11	36	0.4
c12	9	0.1
c12	3	0.9
c12	10	0.6
c12	29	0.7
