c16	8	1.0
c4	39	0.9
c12	24	0.8
c9	3	0.8
c18	42	0.4
c19	13	0.1
c22	36	0.4
c24	40	0.4
c21	30	0.6
c2	25	0.5
c3	32	0.1
c5	20	0.6
c20	6	0.0
c16	13	0.8
c16	3	0.9
c16	36	0.1
c16	20	0.1
c4	40	0.3
c4	30	0.3
c4	42	0.3
c4	20	0.4
c12	30	0.8
c12	39	1.0
c12	40	0.3
c12	13	0.7
c9	25	0.0
c9	20	0.9
c9	40	0.7
c9	36	0.4
c18	3	0.4
c18	25	0.8
c18	39	0.7
c18	24	0.8
c19	13	0.2
c19	25	1.0
c19	39	0.8
c19	36	0.8
c22	6	0.5
c22	36	0.4
c22	39	0.5
c22	32	0.4
c24	6	0.6
c24	42	0.0
c24	40	0.7
c24	24	0.0
c21	39	0.5
c21	42	0.8
c21	3	0.4
c21	24	0.5
c2	20	0.1
c2	8	0.7
c2	6	0.2
c2	32	0.1
c3	20	0.8
c3	13	0.3
c3	24	0.1
c3	30	0.6
c5	8	0.0
c5	3	0.4
c5	13	0.0
c5	42	0.1
c20	3	0.7
c20	24	0.9
c20	40	0.9
c20	32	0.7
