c22	46	0.6
c12	13	0.3
c16	3	0.2
c2	33	0.4
c3	44	0.9
c13	4	0.4
c10	5	0.6
c20	26	0.9
c8	39	0.1
c5	37	0.0
c9	2	0.3
c7	14	0.9
c4	12	0.4
c22	33	0.4
c22	4	1.0
c22	2	0.1
c22	26	0.9
c12	37	0.0
c12	14	0.2
c12	39	0.3
c12	5	0.8
c16	4	0.3
c16	13	0.2
c16	3	0.7
c16	26	0.9
c2	46	0.7
c2	13	0.5
c2	14	0.3
c2	4	0.9
c3	14	0.7
c3	44	0.5
c3	39	0.3
c3	33	0.1
c13	12	1.0
c13	4	0.5
c13	44	0.4
c13	5	0.8
c10	2	0.2
c10	26	0.9
c10	39	0.4
c10	46	0.2
c20	44	0.5
c20	5	0.7
c20	26	0.7
c20	37	0.4
c8	37	0.3
c8	13	0.8
c8	3	0.3
c8	46	0.3
c5	14	0.3
c5	13	0.4
c5	4	0.4
c5	3	0.3
c9	33	0.2
c9	13	0.8
c9	12	0.8
c9	44	0.8
c7	39	0.5
c7	33	1.0
c7	14	0.8
c7	3	0.8
c4	33	0.4
c4	12	0.2
c4	14	0.8
c4	39	0.1
