c12	63	0.9
c19	38	0.0
c0	46	0.2
c22	60	0.5
c7	3	0.8
c5	65	0.8
c10	20	1.0
c28	2	0.5
c17	28	0.8
c15	26	0.6
c6	5	0.2
c3	35	0.2
c27	4	0.2
c1	22	0.1
c18	7	0.1
c12	35	0.5
c12	65	0.0
c12	5	0.0
c12	26	0.1
c19	35	0.9
c19	2	0.2
c19	60	0.5
c19	20	0.9
c0	7	0.3
c0	60	0.3
c0	22	0.2
c0	4	0.4
c22	46	0.0
c22	26	0.6
c22	4	0.8
c22	2	0.1
c7	38	0.2
c7	20	0.3
c7	4	0.3
c7	26	0.6
c5	46	0.9
c5	5	0.9
c5	65	0.5
c5	2	0.1
c10	7	0.6
c10	38	0.2
c10	63	0.8
c10	5	0.6
c28	60	0.3
c28	3	0.8
c28	5	0.4
c28	2	0.2
c17	38	0.8
c17	2	0.6
c17	60	0.9
c17	46	0.3
c15	7	1.0
c15	63	0.9
c15	65	0.7
c15	35	0.7
c6	3	0.5
c6	35	0.4
c6	20	0.7
c6	28	0.4
c3	46	0.8
c3	22	0.1
c3	60	0.2
c3	20	0.2
c27	7	0.3
c27	60	0.3
c27	35	0.3
c27	46	0.4
c1	7	0.0
c1	60	1.0
c1	35	0.2
c1	28	0.4
c18	65	0.3
c18	38	0.1
c18	3	0.9
c18	46	0.9
