c19	57	0.3
c20	47	0.1
c25	69	0.8
c13	42	0.1
c6	23	0.7
c22	15	0.0
c15	54	0.4
c7	6	0.5
c8	35	0.2
c1	24	0.2
c5	45	0.6
c4	58	0.7
c0	49	0.1
c16	68	0.6
c18	41	0.0
c15	54	0.9
c15	23	0.3
c15	41	0.5
c15	35	0.8
c16	24	0.8
c16	58	0.4
c16	35	0.1
c16	49	0.4
c17	15	0.6
c17	45	0.8
c17	68	0.4
c17	58	1.0
c18	6	0.8
c18	69	0.2
c18	68	0.7
c18	47	0.8
c19	57	0.6
c19	35	0.3
c19	6	0.1
c19	49	0.2
c20	6	0.9
c20	23	0.2
c20	69	0.3
c20	49	0.0
c21	68	0.7
c21	42	0.8
c21	15	0.4
c21	49	0.1
c22	6	0.3
c22	47	0.2
c22	54	0.5
c22	69	0.7
c23	15	0.8
c23	23	0.6
c23	24	0.7
c23	49	0.9
c24	58	0.1
c24	42	0.1
c24	54	1.0
c24	35	0.3
c25	45	0.3
c25	58	0.4
c25	42	0.0
c25	6	0.3
c26	45	0.9
c26	68	0.9
c26	47	0.7
c26	54	0.2
c27	41	0.3
c27	57	0.4
c27	68	0.6
c27	15	0.4
c28	68	0.6
c28	49	0.5
c28	69	0.6
c28	6	0.8
c29	54	0.4
c29	15	0.5
c29	58	0.7
c29	45	0.8
c0	45	0.8
c0	41	0.6
c0	35	0.7
c0	69	0.6
c1	41	1.0
c1	54	1.0
c1	49	0.6
c1	68	0.4
c2	41	0.8
c2	54	0.3
c2	6	0.1
c2	57	0.2
c3	49	1.0
c3	54	0.8
c3	42	0.1
c3	68	0.0
c4	23	0.6
c4	24	0.4
c4	42	0.7
c4	69	0.8
c5	47	0.7
c5	45	0.2
c5	57	0.6
c5	42	0.2
c6	35	0.8
c6	54	0.4
c6	68	0.0
c6	58	0.6
c7	15	0.2
c7	69	0.1
c7	68	0.9
c7	24	0.7
c8	24	0.9
c8	69	0.1
c8	47	0.1
c8	42	0.4
c9	68	0.2
c9	58	0.0
c9	24	1.0
c9	42	0.9
c10	47	0.8
c10	42	0.4
c10	54	0.2
c10	57	0.2
c11	68	0.5
c11	24	0.0
c11	58	0.2
c11	42	0.7
c12	23	0.9
c12	54	0.6
c12	47	1.0
c12	57	0.4
c13	35	0.8
c13	49	0.5
c13	45	0.6
c13	24	0.9
c14	69	0.5
c14	57	0.1
c14	49	1.0
c14	58	0.7
