c5	70	0.3
c19	23	0.6
c12	54	0.3
c16	65	0.4
c18	13	0.3
c14	69	0.9
c27	22	0.3
c3	58	0.4
c28	6	0.1
c20	77	0.6
c29	45	0.3
c0	57	0.4
c1	11	0.5
c22	5	0.4
c13	48	0.2
c5	57	0.8
c5	70	0.8
c5	6	0.6
c5	13	0.5
c19	57	0.0
c19	58	0.6
c19	69	0.8
c19	48	0.2
c12	58	0.4
c12	77	0.6
c12	57	0.7
c12	13	0.7
c16	11	1.0
c16	23	0.5
c16	13	0.1
c16	57	1.0
c18	70	0.5
c18	57	0.5
c18	48	0.9
c18	22	0.1
c14	11	0.1
c14	54	0.7
c14	69	1.0
c14	65	0.8
c27	5	0.0
c27	57	0.6
c27	54	0.2
c27	65	0.1
c3	5	0.9
c3	13	0.5
c3	58	0.4
c3	70	0.4
c28	58	0.9
c28	57	0.8
c28	22	0.8
c28	11	0.5
c20	11	0.2
c20	23	0.5
c20	22	0.2
c20	58	0.4
c29	11	0.2
c29	70	0.3
c29	13	0.3
c29	6	0.0
c0	13	0.5
c0	54	0.8
c0	70	0.2
c0	23	0.1
c1	70	0.7
c1	11	0.3
c1	58	0.9
c1	57	0.8
c22	48	1.0
c22	57	0.0
c22	5	0.7
c22	11	0.3
c13	69	0.9
c13	58	0.0
c13	11	0.2
c13	22	0.1
