c6	13	0.3
c19	6	0.5
c9	18	0.2
c23	12	0.7
c13	10	1.0
c17	37	0.1
c0	26	0.0
c15	21	0.5
c21	38	0.2
c4	42	0.2
c1	27	0.0
c8	46	0.6
c2	44	0.7
c6	10	0.7
c6	26	0.5
c6	42	0.1
c6	13	0.6
c19	21	0.3
c19	38	0.9
c19	44	0.4
c19	18	0.4
c9	10	0.4
c9	44	0.8
c9	26	0.9
c9	38	0.5
c23	27	1.0
c23	46	0.6
c23	38	0.3
c23	37	0.4
c13	6	0.9
c13	26	0.8
c13	42	0.9
c13	27	0.0
c17	13	0.4
c17	38	0.4
c17	21	0.5
c17	18	1.0
c0	21	0.2
c0	10	0.5
c0	6	0.3
c0	44	0.6
c15	10	0.4
c15	6	0.9
c15	12	0.3
c15	38	1.0
c21	26	0.5
c21	46	1.0
c21	42	0.7
c21	13	0.8
c4	42	0.6
c4	37	0.4
c4	12	0.1
c4	18	0.1
c1	12	0.8
c1	42	0.9
c1	10	0.8
c1	26	0.8
c8	46	0.3
c8	21	0.3
c8	6	0.2
c8	42	0.5
c2	42	0.8
c2	44	0.2
c2	26	0.4
c2	12	0.7
