c21	28	0.2
c40	44	0.4
c41	4	0.2
c15	35	0.5
c36	68	0.3
c31	62	0.3
c18	22	0.1
c23	37	0.4
c33	70	0.9
c14	55	0.1
c2	67	0.3
c27	17	0.3
c5	23	0.2
c38	24	0.0
c30	51	0.1
c25	15	0.1
c45	53	0.9
c29	38	0.7
c35	12	0.8
c11	48	0.2
c9	19	1.0
c26	32	0.7
c44	73	0.4
c21	68	0.3
c21	22	0.2
c21	19	0.0
c21	12	0.0
c40	70	0.5
c40	38	0.3
c40	23	0.0
c40	24	0.7
c41	51	0.6
c41	44	0.4
c41	67	0.9
c41	48	0.4
c15	4	0.4
c15	51	0.2
c15	70	0.5
c15	68	0.8
c36	35	0.2
c36	67	0.6
c36	53	0.8
c36	37	0.8
c31	53	0.3
c31	28	0.1
c31	32	0.7
c31	62	0.5
c18	28	0.1
c18	73	0.5
c18	35	0.6
c18	68	0.8
c23	48	0.2
c23	32	0.3
c23	70	0.8
c23	12	1.0
c33	53	0.9
c33	51	0.4
c33	19	0.1
c33	68	1.0
c14	67	0.5
c14	44	0.1
c14	51	0.8
c14	17	0.8
c2	73	0.7
c2	44	0.9
c2	62	0.5
c2	51	0.9
c27	68	0.7
c27	55	0.0
c27	24	0.4
c27	62	0.8
c5	38	0.9
c5	24	0.3
c5	19	0.4
c5	17	0.4
c38	44	1.0
c38	68	0.9
c38	17	0.6
c38	67	0.8
c30	70	0.8
c30	19	0.3
c30	23	0.4
c30	68	0.3
c25	24	0.8
c25	15	0.1
c25	67	0.6
c25	48	0.8
c45	19	1.0
c45	23	0.4
c45	22	0.2
c45	70	0.6
c29	37	0.2
c29	62	0.5
c29	55	1.0
c29	4	0.0
c35	68	0.1
c35	17	0.9
c35	23	0.7
c35	73	0.3
c11	62	0.9
c11	73	0.0
c11	67	0.3
c11	15	0.8
c9	53	0.4
c9	70	0.3
c9	38	0.4
c9	55	0.7
c26	32	0.5
c26	24	0.0
c26	35	0.6
c26	73	0.4
c44	51	0.2
c44	32	1.0
c44	62	0.2
c44	68	0.3
