c16	30	0.6
c19	25	0.1
c9	16	0.3
c7	66	0.7
c11	5	0.8
c21	20	0.5
c1	9	0.3
c13	3	0.6
c22	73	0.3
c0	56	0.1
c15	22	1.0
c8	38	0.6
c5	27	0.7
c3	13	0.6
c12	55	0.7
c14	12	1.0
c10	58	0.2
c18	63	0.3
c2	65	0.3
c20	29	0.4
c4	49	0.7
c6	21	0.9
c17	19	0.7
c16	49	0.2
c16	29	0.5
c16	30	0.3
c16	5	0.9
c19	22	0.4
c19	66	0.5
c19	20	0.0
c19	56	1.0
c9	9	0.8
c9	73	0.3
c9	66	0.4
c9	30	0.9
c7	25	0.3
c7	63	0.6
c7	3	0.6
c7	16	0.8
c11	5	0.9
c11	65	0.6
c11	19	0.8
c11	22	0.2
c21	65	0.8
c21	66	0.7
c21	38	0.1
c21	27	0.7
c1	29	1.0
c1	16	0.4
c1	56	0.4
c1	9	1.0
c13	3	0.4
c13	66	0.2
c13	22	1.0
c13	19	0.3
c22	19	0.9
c22	3	0.2
c22	16	0.3
c22	65	0.1
c0	3	0.5
c0	22	0.8
c0	65	1.0
c0	5	0.7
c15	29	0.6
c15	22	0.0
c15	66	0.8
c15	65	0.2
c8	19	0.0
c8	73	0.3
c8	20	0.2
c8	12	0.2
c5	25	0.5
c5	22	0.7
c5	9	0.6
c5	55	0.5
c3	12	0.8
c3	13	0.3
c3	21	0.0
c3	66	0.9
c12	55	0.8
c12	16	0.5
c12	29	0.4
c12	5	0.7
c14	12	0.8
c14	66	0.5
c14	22	0.4
c14	63	0.0
c10	38	0.5
c10	49	0.3
c10	55	0.5
c10	9	0.6
c18	58	0.5
c18	73	1.0
c18	63	0.6
c18	49	0.7
c2	13	0.7
c2	16	0.4
c2	73	0.2
c2	22	0.6
c20	25	0.4
c20	49	0.2
c20	13	0.8
c20	3	0.7
c4	58	0.1
c4	16	0.9
c4	65	0.8
c4	29	0.3
c6	12	0.5
c6	25	0.1
c6	30	0.8
c6	13	0.4
c17	38	0.5
c17	9	1.0
c17	16	0.2
c17	12	0.5
