c0	1	0.6
c17	13	1.0
c1	23	0.1
c7	7	0.8
c14	22	0.3
c6	10	0.9
c10	24	0.3
c2	45	0.1
c4	40	0.9
c9	24	0.9
c9	23	0.7
c9	40	0.1
c9	13	0.9
c10	40	0.7
c10	24	0.8
c10	45	0.3
c10	23	0.4
c11	10	0.1
c11	23	0.3
c11	1	0.8
c11	13	0.7
c12	7	0.8
c12	1	0.6
c12	13	0.7
c12	24	0.9
c13	40	0.1
c13	23	0.8
c13	13	0.6
c13	24	0.9
c14	23	0.4
c14	13	0.7
c14	40	0.6
c14	1	0.6
c15	45	1.0
c15	13	0.7
c15	23	0.6
c15	22	0.1
c16	40	0.9
c16	23	0.3
c16	10	0.8
c16	45	0.5
c17	24	0.3
c17	45	0.2
c17	22	0.1
c17	23	0.2
c0	24	0.6
c0	13	0.2
c0	23	0.6
c0	1	0.7
c1	13	0.0
c1	10	0.5
c1	45	0.5
c1	1	0.3
c2	10	0.7
c2	23	0.7
c2	13	0.3
c2	40	0.7
c3	24	0.4
c3	23	0.9
c3	22	0.6
c3	7	0.8
c4	7	0.9
c4	24	0.7
c4	13	0.3
c4	22	0.7
c5	10	0.4
c5	1	0.4
c5	13	0.8
c5	24	0.5
c6	7	0.3
c6	13	0.1
c6	40	0.2
c6	1	0.1
c7	23	0.1
c7	22	0.8
c7	7	0.9
c7	45	0.2
c8	10	0.5
c8	23	0.6
c8	40	0.5
c8	13	0.6
