c14	39	0.7
c15	17	0.8
c3	15	0.3
c11	36	0.7
c13	43	0.2
c6	31	0.5
c1	8	0.1
c9	30	1.0
c7	28	0.6
c9	8	0.9
c9	43	0.9
c9	28	0.9
c9	30	0.6
c10	31	0.9
c10	17	0.3
c10	39	0.4
c10	28	1.0
c11	15	0.3
c11	43	0.8
c11	30	0.5
c11	36	0.6
c12	39	0.3
c12	8	0.8
c12	31	0.1
c12	43	0.1
c13	30	0.8
c13	43	0.2
c13	17	0.0
c13	31	0.4
c14	17	0.8
c14	43	0.1
c14	28	0.4
c14	36	0.6
c15	30	0.7
c15	15	0.1
c15	43	0.4
c15	28	0.8
c16	15	0.2
c16	30	0.1
c16	43	0.1
c16	28	0.1
c17	8	0.9
c17	31	0.8
c17	43	0.2
c17	17	0.8
c0	28	0.9
c0	30	0.4
c0	31	0.4
c0	15	0.3
c1	36	0.5
c1	28	0.2
c1	8	0.6
c1	15	1.0
c2	28	0.5
c2	15	0.5
c2	8	0.8
c2	30	0.6
c3	28	0.3
c3	43	0.4
c3	30	0.3
c3	39	0.2
c4	28	0.1
c4	30	1.0
c4	43	0.8
c4	39	0.9
c5	36	0.1
c5	8	0.3
c5	28	0.4
c5	30	0.9
c6	28	0.6
c6	31	0.5
c6	30	0.8
c6	15	0.0
c7	15	0.3
c7	39	0.6
c7	17	1.0
c7	36	0.9
c8	39	0.2
c8	43	0.8
c8	15	0.2
c8	17	0.1
