c13	20	0.3
c4	13	0.6
c19	16	1.0
c16	44	0.3
c20	42	0.9
c5	12	0.1
c12	18	0.3
c3	46	0.9
c11	19	0.3
c24	33	0.4
c7	40	0.5
c0	24	0.2
c2	45	0.9
c13	16	0.0
c13	19	0.4
c13	33	0.1
c13	42	0.9
c4	44	0.7
c4	19	0.8
c4	12	0.3
c4	42	0.6
c19	33	0.1
c19	16	0.8
c19	20	0.6
c19	24	0.9
c16	18	0.2
c16	46	0.6
c16	45	0.5
c16	42	0.4
c20	19	0.5
c20	16	1.0
c20	33	0.4
c20	46	0.6
c5	13	0.1
c5	40	0.2
c5	44	0.7
c5	24	0.4
c12	19	0.1
c12	42	0.0
c12	12	0.2
c12	33	0.5
c3	45	0.0
c3	20	0.5
c3	13	0.6
c3	46	0.2
c11	19	0.5
c11	18	1.0
c11	13	0.2
c11	16	0.5
c24	19	1.0
c24	20	0.7
c24	45	0.3
c24	13	0.3
c7	24	0.3
c7	44	0.9
c7	19	0.7
c7	33	0.6
c0	16	1.0
c0	33	0.1
c0	12	0.5
c0	19	0.1
c2	46	0.1
c2	44	0.5
c2	16	0.9
c2	18	0.5
