c21	66	1.0
c0	48	0.5
c16	41	1.0
c10	25	0.4
c11	8	0.6
c13	4	0.2
c7	36	0.4
c4	77	0.2
c20	6	0.7
c9	3	0.1
c6	76	0.6
c5	69	0.4
c8	11	0.5
c14	24	0.4
c2	20	0.1
c18	65	1.0
c1	38	0.6
c3	12	0.4
c22	9	0.9
c12	74	0.5
c17	50	0.7
c15	39	0.2
c19	18	0.1
c21	9	0.8
c21	36	0.8
c21	48	0.4
c21	39	0.9
c0	65	0.7
c0	3	0.2
c0	38	0.6
c0	69	1.0
c16	77	0.2
c16	6	0.2
c16	39	0.8
c16	12	0.2
c10	4	0.6
c10	11	0.4
c10	18	0.6
c10	6	0.3
c11	65	0.9
c11	8	0.0
c11	3	0.1
c11	4	0.4
c13	69	0.1
c13	77	0.0
c13	38	0.7
c13	24	0.7
c7	9	0.6
c7	38	0.1
c7	76	0.0
c7	50	0.0
c4	25	0.7
c4	6	0.2
c4	9	0.0
c4	76	0.0
c20	48	0.8
c20	25	0.4
c20	38	1.0
c20	8	0.7
c9	18	0.5
c9	38	0.4
c9	77	0.6
c9	8	0.1
c6	69	0.6
c6	65	0.1
c6	11	1.0
c6	4	0.9
c5	65	0.0
c5	66	0.5
c5	25	0.3
c5	6	0.5
c8	12	0.3
c8	4	0.3
c8	69	0.5
c8	36	1.0
c14	12	0.8
c14	66	0.5
c14	65	0.3
c14	8	0.7
c2	6	0.7
c2	39	0.4
c2	38	0.7
c2	18	0.2
c18	50	0.3
c18	41	0.3
c18	38	0.4
c18	39	0.9
c1	24	0.5
c1	12	0.6
c1	76	0.3
c1	74	0.4
c3	9	0.8
c3	74	0.5
c3	4	0.8
c3	69	0.6
c22	20	0.2
c22	11	0.6
c22	4	0.4
c22	3	0.7
c12	11	0.1
c12	39	0.8
c12	25	1.0
c12	3	0.7
c17	39	0.7
c17	4	0.4
c17	20	0.3
c17	24	0.5
c15	18	0.0
c15	41	0.3
c15	36	0.3
c15	8	0.7
c19	36	0.1
c19	65	0.6
c19	76	0.7
c19	8	0.5
