c5	66	0.4
c22	48	0.7
c31	41	0.3
c18	25	0.2
c8	8	0.3
c43	4	0.3
c30	36	0.8
c12	77	0.6
c2	6	1.0
c26	3	0.9
c9	76	0.9
c3	69	0.3
c38	11	0.1
c40	24	0.4
c7	20	0.3
c25	65	0.2
c16	38	0.2
c17	12	0.2
c6	9	0.4
c28	74	0.3
c23	50	0.2
c35	39	0.5
c11	18	0.5
c5	20	0.8
c5	77	0.3
c5	74	0.8
c5	38	0.2
c22	12	0.2
c22	24	0.0
c22	4	0.4
c22	66	0.7
c31	25	0.4
c31	20	0.1
c31	41	0.8
c31	36	0.8
c18	18	0.0
c18	24	0.6
c18	36	0.7
c18	41	0.8
c8	20	0.6
c8	76	0.1
c8	39	0.4
c8	18	0.2
c43	18	0.9
c43	9	0.7
c43	74	0.7
c43	25	0.3
c30	25	0.7
c30	9	0.9
c30	11	0.6
c30	24	0.6
c12	38	0.0
c12	65	0.8
c12	9	0.5
c12	50	0.8
c2	6	0.6
c2	48	0.2
c2	38	0.4
c2	3	0.6
c26	11	0.6
c26	4	0.2
c26	48	0.9
c26	77	0.6
c9	77	0.4
c9	76	0.0
c9	3	0.1
c9	41	0.5
c3	24	0.2
c3	50	0.4
c3	38	0.9
c3	6	0.1
c38	74	0.6
c38	38	0.5
c38	66	0.5
c38	48	0.6
c40	25	0.2
c40	50	0.8
c40	9	0.3
c40	76	0.2
c7	11	0.5
c7	39	0.8
c7	25	0.1
c7	76	0.8
c25	48	0.0
c25	6	0.5
c25	11	0.1
c25	18	1.0
c16	77	0.1
c16	20	0.3
c16	36	0.3
c16	66	0.3
c17	48	0.3
c17	36	0.4
c17	18	0.3
c17	24	0.4
c6	69	0.7
c6	18	0.7
c6	36	0.1
c6	77	0.5
c28	3	0.1
c28	6	0.3
c28	41	0.8
c28	8	0.8
c23	50	0.3
c23	4	0.8
c23	18	0.8
c23	39	0.2
c35	6	0.5
c35	66	0.5
c35	74	0.8
c35	77	0.0
c11	69	0.0
c11	4	0.2
c11	11	0.1
c11	65	0.3
