c8	27	1.0
c14	38	0.0
c2	44	0.7
c1	41	0.4
c3	3	0.8
c4	34	0.6
c10	12	0.9
c0	43	0.9
c12	29	0.6
c9	43	0.9
c9	12	0.1
c9	44	0.5
c9	29	0.7
c10	41	0.4
c10	3	0.4
c10	38	1.0
c10	43	0.4
c11	41	0.5
c11	44	0.0
c11	38	0.3
c11	43	1.0
c12	38	0.6
c12	34	0.1
c12	43	0.3
c12	41	0.6
c13	29	0.3
c13	41	0.1
c13	12	0.1
c13	3	0.6
c14	38	0.3
c14	43	0.9
c14	12	0.7
c14	44	1.0
c15	34	1.0
c15	29	0.3
c15	43	0.9
c15	44	0.5
c16	27	0.2
c16	29	0.0
c16	38	0.5
c16	3	0.9
c17	29	0.3
c17	3	0.7
c17	34	0.9
c17	44	0.5
c0	12	0.6
c0	38	0.9
c0	43	0.4
c0	44	0.3
c1	43	0.3
c1	27	0.0
c1	3	0.8
c1	34	0.9
c2	12	0.6
c2	27	0.4
c2	43	1.0
c2	44	0.9
c3	29	0.6
c3	12	0.8
c3	41	0.5
c3	27	0.6
c4	38	0.4
c4	43	0.2
c4	3	0.8
c4	27	0.8
c5	38	0.2
c5	44	0.2
c5	27	0.9
c5	34	0.7
c6	44	0.8
c6	27	0.3
c6	41	0.4
c6	3	1.0
c7	29	0.4
c7	34	0.8
c7	44	0.2
c7	27	0.8
c8	44	0.8
c8	3	0.7
c8	41	0.1
c8	12	0.7
