c6	41	0.6
c8	25	0.6
c19	43	0.8
c25	2	0.0
c10	1	0.7
c16	12	0.9
c23	20	0.5
c20	35	0.7
c11	3	0.7
c15	34	1.0
c17	28	0.2
c13	22	0.3
c5	42	0.7
c13	42	0.0
c13	1	0.3
c13	3	0.2
c13	43	0.2
c14	42	0.5
c14	20	0.4
c14	12	0.3
c14	35	0.2
c15	3	0.6
c15	1	0.1
c15	20	0.6
c15	22	0.1
c16	25	0.5
c16	1	0.6
c16	42	0.2
c16	34	0.9
c17	25	0.4
c17	22	0.3
c17	2	0.3
c17	34	0.6
c18	3	0.4
c18	35	0.9
c18	12	0.1
c18	41	0.3
c19	41	0.9
c19	3	0.8
c19	20	0.4
c19	1	0.9
c20	20	0.9
c20	42	0.2
c20	28	0.4
c20	25	0.7
c21	28	0.5
c21	20	1.0
c21	3	0.2
c21	2	0.1
c22	12	0.2
c22	42	0.9
c22	35	0.6
c22	20	0.8
c23	34	0.8
c23	2	0.4
c23	42	0.3
c23	25	0.0
c24	35	0.1
c24	3	0.5
c24	41	0.5
c24	1	0.4
c25	28	0.5
c25	25	0.5
c25	20	0.1
c25	35	0.1
c0	1	0.8
c0	25	0.4
c0	42	0.3
c0	20	0.7
c1	20	0.1
c1	2	0.6
c1	41	0.4
c1	34	0.8
c2	3	0.1
c2	2	0.6
c2	20	0.7
c2	43	0.7
c3	35	0.4
c3	12	0.8
c3	22	0.2
c3	2	0.0
c4	1	0.1
c4	12	0.6
c4	41	0.3
c4	42	0.5
c5	43	0.9
c5	12	0.7
c5	42	0.0
c5	3	0.7
c6	22	0.5
c6	1	0.9
c6	34	0.3
c6	43	1.0
c7	12	0.7
c7	42	1.0
c7	2	0.6
c7	28	0.2
c8	22	1.0
c8	43	0.1
c8	34	0.7
c8	28	0.2
c9	41	0.0
c9	20	0.1
c9	2	0.4
c9	22	0.5
c10	25	0.6
c10	43	0.5
c10	42	0.7
c10	1	0.7
c11	2	0.9
c11	1	0.8
c11	28	0.9
c11	35	0.6
c12	22	0.8
c12	28	0.5
c12	1	0.8
c12	12	0.5
