c7	1	0.8
c2	6	0.4
c4	37	0.6
c6	16	0.2
c11	42	1.0
c0	26	0.5
c10	18	0.4
c12	45	0.4
c3	29	0.3
c1	7	0.1
c5	15	0.3
c9	21	0.1
c8	12	0.0
c0	45	0.0
c0	6	0.5
c0	15	0.9
c0	29	0.5
c1	26	0.6
c1	1	0.9
c1	18	0.5
c1	37	0.8
c2	45	0.7
c2	18	0.4
c2	29	0.9
c2	15	0.7
c3	15	0.9
c3	16	0.7
c3	26	0.7
c3	6	0.7
c4	18	0.7
c4	12	0.7
c4	21	0.8
c4	29	0.7
c5	18	0.0
c5	7	0.6
c5	42	0.5
c5	15	0.9
c6	37	0.5
c6	26	0.1
c6	7	0.6
c6	21	0.5
c7	45	0.4
c7	16	0.9
c7	37	0.7
c7	42	0.6
c8	42	0.2
c8	6	0.1
c8	29	0.8
c8	7	0.8
c9	12	0.1
c9	45	0.9
c9	16	0.7
c9	42	0.7
c10	16	0.2
c10	18	0.6
c10	12	0.5
c10	37	0.1
c11	21	0.1
c11	37	0.2
c11	26	0.1
c11	42	0.7
c12	18	0.1
c12	1	0.7
c12	29	0.9
c12	6	0.8
