c23	10	0.9
c20	22	0.3
c10	16	0.1
c0	3	0.7
c12	43	0.1
c16	30	0.3
c14	15	0.3
c8	32	0.3
c18	2	0.9
c24	31	0.8
c6	19	0.7
c9	4	0.8
c17	34	0.5
c13	31	0.2
c13	3	0.2
c13	10	0.6
c13	30	0.6
c14	31	0.6
c14	32	0.3
c14	10	0.8
c14	15	0.8
c15	22	0.4
c15	34	0.6
c15	2	0.5
c15	19	0.4
c16	30	0.2
c16	22	0.1
c16	31	0.9
c16	4	0.3
c17	19	0.2
c17	3	0.4
c17	15	0.9
c17	31	0.2
c18	34	0.7
c18	2	0.6
c18	3	0.4
c18	15	0.2
c19	22	1.0
c19	34	0.9
c19	32	0.7
c19	15	0.3
c20	19	0.8
c20	22	0.6
c20	31	1.0
c20	16	0.6
c21	4	0.0
c21	32	0.5
c21	31	0.2
c21	34	0.4
c22	32	0.2
c22	34	0.2
c22	3	0.5
c22	4	0.1
c23	16	0.7
c23	34	0.8
c23	31	0.9
c23	10	0.4
c24	43	0.2
c24	30	0.8
c24	10	0.5
c24	4	0.6
c25	15	0.4
c25	30	0.6
c25	43	0.9
c25	10	0.6
c0	16	0.7
c0	22	0.5
c0	4	0.7
c0	19	0.3
c1	4	0.7
c1	19	0.9
c1	31	0.8
c1	10	0.4
c2	10	0.5
c2	43	0.5
c2	22	0.8
c2	2	0.1
c3	30	0.0
c3	22	0.7
c3	10	0.6
c3	4	0.9
c4	30	0.1
c4	15	0.8
c4	43	0.7
c4	22	0.9
c5	30	0.5
c5	43	0.6
c5	16	0.3
c5	10	0.3
c6	19	0.6
c6	3	0.8
c6	4	1.0
c6	15	0.7
c7	2	0.0
c7	34	0.7
c7	32	0.5
c7	19	0.1
c8	2	0.7
c8	32	0.6
c8	30	0.1
c8	16	0.6
c9	19	0.4
c9	10	0.4
c9	32	0.9
c9	34	0.4
c10	2	0.3
c10	30	0.9
c10	22	0.1
c10	16	0.8
c11	22	0.7
c11	15	1.0
c11	3	0.5
c11	2	0.7
c12	3	0.0
c12	43	0.7
c12	34	0.9
c12	19	0.0
