c34	59	0.3
c32	26	0.7
c31	13	0.5
c27	58	0.7
c45	63	0.2
c15	25	0.8
c1	50	0.9
c23	30	0.9
c36	73	0.7
c16	19	0.0
c41	74	0.4
c2	47	0.4
c37	48	0.7
c39	20	0.8
c17	7	0.7
c21	75	0.3
c10	55	0.8
c20	33	0.9
c43	67	0.1
c5	66	0.2
c4	37	0.3
c29	41	0.6
c3	29	0.9
c34	73	0.7
c34	20	0.7
c34	66	0.6
c34	29	0.6
c32	75	0.6
c32	50	0.8
c32	33	0.1
c32	29	0.4
c31	20	0.9
c31	37	0.1
c31	25	0.7
c31	75	0.8
c27	75	0.1
c27	66	0.3
c27	37	0.6
c27	47	0.8
c45	20	0.9
c45	33	0.2
c45	29	0.2
c45	73	1.0
c15	7	0.8
c15	50	0.6
c15	20	0.0
c15	73	0.3
c1	58	1.0
c1	75	0.1
c1	66	0.3
c1	30	0.0
c23	41	0.5
c23	29	0.5
c23	75	0.5
c23	33	0.1
c36	13	0.4
c36	66	0.1
c36	7	0.3
c36	25	0.7
c16	48	0.4
c16	55	0.6
c16	13	0.3
c16	74	1.0
c41	48	0.9
c41	66	0.5
c41	50	0.2
c41	73	0.7
c2	25	0.9
c2	74	0.4
c2	66	0.8
c2	7	0.1
c37	25	0.1
c37	7	0.6
c37	37	0.0
c37	63	0.9
c39	19	0.7
c39	66	0.4
c39	75	0.7
c39	30	0.7
c17	19	0.4
c17	47	0.9
c17	58	0.6
c17	20	1.0
c21	75	1.0
c21	50	0.7
c21	74	0.1
c21	66	0.5
c10	74	0.5
c10	20	1.0
c10	13	0.1
c10	37	0.8
c20	58	0.3
c20	63	0.6
c20	37	0.6
c20	47	0.6
c43	50	0.9
c43	48	0.8
c43	26	0.2
c43	13	0.7
c5	19	0.1
c5	20	0.5
c5	26	0.7
c5	73	0.0
c4	66	0.2
c4	26	0.9
c4	50	0.1
c4	59	0.2
c29	25	0.2
c29	50	0.7
c29	30	0.1
c29	59	1.0
c3	26	0.6
c3	13	1.0
c3	75	0.9
c3	47	0.2
