c39	71	0.8
c3	73	1.0
c38	66	0.6
c6	47	0.9
c34	11	0.2
c0	16	0.4
c25	39	0.5
c36	18	0.0
c7	1	0.1
c5	35	0.3
c28	12	0.9
c29	31	0.9
c22	36	0.6
c31	76	0.7
c37	30	0.9
c40	46	0.8
c42	10	0.1
c45	72	0.1
c44	17	0.9
c10	54	0.1
c12	22	0.4
c43	67	0.8
c14	28	1.0
c23	12	0.5
c23	10	0.0
c23	28	0.3
c23	30	0.9
c24	31	0.2
c24	71	0.6
c24	35	0.7
c24	22	0.3
c25	46	0.3
c25	39	0.7
c25	36	0.6
c25	17	0.1
c26	66	0.5
c26	10	0.8
c26	46	0.1
c26	1	0.4
c27	72	0.1
c27	66	0.8
c27	10	0.3
c27	11	0.8
c28	36	0.9
c28	47	0.3
c28	12	0.9
c28	76	0.0
c29	66	0.3
c29	16	0.5
c29	72	1.0
c29	18	0.2
c30	72	0.1
c30	35	0.9
c30	31	0.2
c30	46	1.0
c31	18	0.0
c31	30	0.0
c31	1	0.8
c31	54	0.1
c32	11	0.1
c32	71	0.0
c32	36	0.2
c32	76	0.5
c33	76	0.3
c33	31	0.8
c33	54	0.6
c33	28	0.8
c34	1	0.7
c34	47	0.9
c34	39	0.0
c34	36	1.0
c35	67	0.5
c35	11	0.3
c35	66	0.5
c35	72	0.6
c36	11	0.3
c36	67	0.0
c36	28	0.2
c36	35	0.7
c37	28	0.9
c37	47	0.9
c37	54	0.5
c37	36	0.6
c38	54	0.3
c38	1	0.0
c38	36	0.0
c38	39	0.7
c39	31	0.2
c39	18	0.1
c39	76	0.9
c39	22	0.1
c40	71	0.6
c40	10	0.9
c40	76	0.9
c40	18	0.1
c41	12	1.0
c41	66	0.2
c41	67	0.6
c41	31	0.5
c42	47	0.7
c42	66	0.2
c42	54	0.7
c42	17	0.5
c43	66	0.2
c43	16	1.0
c43	12	0.5
c43	76	0.3
c44	11	0.8
c44	17	0.8
c44	46	0.0
c44	67	0.4
c45	17	0.2
c45	12	0.3
c45	72	0.2
c45	73	0.8
c0	30	0.9
c0	39	0.9
c0	73	0.3
c0	10	1.0
c1	47	0.7
c1	67	0.5
c1	36	0.2
c1	76	0.6
c2	31	0.7
c2	47	0.3
c2	35	0.2
c2	72	0.4
c3	47	0.4
c3	72	0.7
c3	18	0.4
c3	73	0.2
c4	73	0.3
c4	39	0.1
c4	76	0.7
c4	46	0.1
c5	73	0.3
c5	11	0.0
c5	12	0.6
c5	66	0.3
c6	76	0.4
c6	17	0.4
c6	28	0.4
c6	16	0.9
c7	46	0.1
c7	54	0.7
c7	16	0.1
c7	10	0.2
c8	22	0.2
c8	17	0.4
c8	11	0.9
c8	47	0.7
c9	66	0.0
c9	73	0.6
c9	31	1.0
c9	22	0.0
c10	39	0.9
c10	76	0.3
c10	36	0.7
c10	31	0.2
c11	76	0.3
c11	12	0.8
c11	66	1.0
c11	31	0.3
c12	30	0.9
c12	16	0.2
c12	72	0.3
c12	76	0.5
c13	71	0.1
c13	17	0.2
c13	73	0.4
c13	47	0.7
c14	47	0.6
c14	28	0.8
c14	30	0.9
c14	72	0.8
c15	16	0.4
c15	30	0.5
c15	35	0.4
c15	1	0.9
c16	28	0.5
c16	10	0.3
c16	71	0.6
c16	22	0.9
c17	71	0.1
c17	31	0.8
c17	17	0.6
c17	30	0.6
c18	72	0.3
c18	47	0.4
c18	35	0.9
c18	36	0.5
c19	39	0.2
c19	1	1.0
c19	72	0.8
c19	12	0.6
c20	46	0.1
c20	22	0.1
c20	72	0.2
c20	1	0.3
c21	35	0.6
c21	73	0.3
c21	72	0.7
c21	30	0.5
c22	1	0.9
c22	17	0.0
c22	71	0.5
c22	31	0.5
