c8	17	0.4
c5	14	0.9
c9	43	0.5
c7	31	0.9
c3	41	0.7
c10	10	0.5
c13	15	0.8
c22	28	0.8
c19	27	0.6
c0	24	0.5
c17	20	0.6
c20	34	0.9
c12	4	0.4
c13	41	0.5
c13	4	0.9
c13	24	0.1
c13	14	0.5
c14	41	0.8
c14	10	0.1
c14	17	0.1
c14	4	0.0
c15	43	0.7
c15	17	0.9
c15	28	0.9
c15	20	0.5
c16	17	0.3
c16	4	0.2
c16	10	0.9
c16	24	0.5
c17	15	0.3
c17	31	0.6
c17	27	0.6
c17	14	0.3
c18	14	0.0
c18	4	0.7
c18	10	0.5
c18	43	0.4
c19	17	0.2
c19	24	0.6
c19	41	0.7
c19	31	0.7
c20	4	0.9
c20	31	0.3
c20	28	0.8
c20	43	1.0
c21	15	0.3
c21	10	0.9
c21	28	0.3
c21	27	0.9
c22	15	0.2
c22	17	1.0
c22	20	0.2
c22	14	0.2
c23	24	0.3
c23	34	0.1
c23	17	0.2
c23	27	0.6
c24	31	0.6
c24	41	0.0
c24	27	0.3
c24	4	0.5
c25	31	0.3
c25	41	0.4
c25	17	1.0
c25	4	0.9
c0	27	0.1
c0	4	1.0
c0	15	0.0
c0	20	0.1
c1	15	0.5
c1	17	0.7
c1	24	0.1
c1	28	0.6
c2	24	0.8
c2	20	0.2
c2	4	0.8
c2	31	0.7
c3	20	0.8
c3	28	0.4
c3	4	0.6
c3	43	0.4
c4	15	0.4
c4	31	0.6
c4	41	0.5
c4	10	0.1
c5	4	0.5
c5	10	0.8
c5	41	0.7
c5	31	0.2
c6	10	0.4
c6	43	0.5
c6	20	0.1
c6	27	0.7
c7	31	0.6
c7	27	0.7
c7	20	0.4
c7	43	0.8
c8	43	0.4
c8	20	0.0
c8	31	0.1
c8	27	0.5
c9	24	0.2
c9	14	0.3
c9	17	0.0
c9	43	0.7
c10	41	0.5
c10	34	0.7
c10	4	0.6
c10	14	0.5
c11	41	0.9
c11	10	0.8
c11	28	0.4
c11	34	0.6
c12	27	0.4
c12	24	0.5
c12	28	0.8
c12	41	0.1
