c7	23	0.9
c6	39	0.8
c3	25	0.7
c11	26	0.4
c5	46	0.3
c4	16	0.0
c8	2	0.3
c2	19	0.4
c1	18	0.5
c0	21	0.7
c10	35	0.8
c9	8	0.9
c12	10	0.6
c0	18	0.1
c0	10	0.0
c0	19	0.1
c0	2	0.2
c1	18	0.1
c1	46	0.1
c1	21	0.8
c1	19	0.7
c2	25	0.1
c2	2	0.4
c2	35	0.2
c2	21	0.0
c3	26	0.6
c3	35	1.0
c3	16	0.5
c3	19	0.3
c4	35	1.0
c4	8	1.0
c4	19	0.1
c4	26	0.8
c5	19	0.4
c5	8	0.6
c5	18	0.4
c5	16	0.9
c6	23	0.2
c6	21	0.3
c6	2	0.3
c6	46	0.6
c7	2	0.8
c7	23	0.6
c7	39	0.6
c7	21	0.2
c8	39	0.4
c8	26	0.3
c8	35	0.4
c8	2	0.3
c9	21	1.0
c9	19	0.8
c9	39	0.6
c9	10	0.5
c10	26	0.3
c10	19	0.0
c10	23	0.7
c10	18	0.4
c11	10	1.0
c11	35	0.4
c11	2	0.2
c11	21	1.0
c12	25	1.0
c12	21	0.6
c12	23	1.0
c12	18	0.6
