c28	61	0.3
c5	12	0.8
c17	50	0.6
c20	26	0.0
c0	6	0.7
c13	76	0.2
c14	18	0.5
c22	49	0.9
c11	40	0.0
c12	59	0.2
c15	14	0.9
c21	77	0.4
c16	4	0.1
c19	19	0.1
c26	75	0.2
c28	12	0.1
c28	40	0.2
c28	19	0.2
c28	14	0.5
c5	4	1.0
c5	19	0.7
c5	61	0.8
c5	26	0.6
c17	77	0.0
c17	6	0.1
c17	12	0.6
c17	18	0.3
c20	61	0.0
c20	18	0.7
c20	6	0.2
c20	19	0.1
c0	14	0.2
c0	50	0.2
c0	61	0.7
c0	6	0.1
c13	12	0.2
c13	77	0.2
c13	18	0.5
c13	6	0.4
c14	6	0.2
c14	59	0.1
c14	40	0.9
c14	26	0.6
c22	50	0.8
c22	18	0.9
c22	59	0.2
c22	75	0.2
c11	6	0.2
c11	61	0.7
c11	50	0.0
c11	26	0.6
c12	59	1.0
c12	18	0.0
c12	50	0.0
c12	26	0.5
c15	50	0.9
c15	77	0.5
c15	12	0.2
c15	75	0.2
c21	75	0.8
c21	77	0.5
c21	26	0.2
c21	59	0.1
c16	76	0.2
c16	26	0.7
c16	40	0.4
c16	59	1.0
c19	75	0.8
c19	26	0.4
c19	40	0.9
c19	50	0.9
c26	40	0.1
c26	59	0.4
c26	4	0.6
c26	50	0.5
