c4	43	0.7
c30	28	0.3
c1	71	0.2
c42	7	0.1
c21	27	0.7
c6	60	0.8
c18	3	0.1
c16	26	0.4
c39	41	0.2
c32	6	0.4
c33	11	0.7
c19	54	0.6
c10	48	0.8
c17	68	0.5
c8	42	1.0
c29	36	0.3
c0	18	0.4
c14	76	0.3
c3	8	0.7
c40	4	0.3
c36	49	0.4
c28	32	0.6
c24	74	0.1
c23	68	0.0
c23	74	0.2
c23	3	0.4
c23	71	0.8
c24	60	0.8
c24	3	1.0
c24	71	0.8
c24	43	0.1
c25	60	0.0
c25	6	0.5
c25	54	0.6
c25	28	0.6
c26	3	0.5
c26	8	0.9
c26	48	0.8
c26	71	0.5
c27	26	0.0
c27	74	0.2
c27	6	0.5
c27	54	1.0
c28	26	0.2
c28	27	0.9
c28	36	0.9
c28	48	0.5
c29	49	0.4
c29	36	0.5
c29	8	0.7
c29	3	1.0
c30	48	0.2
c30	28	0.4
c30	26	0.4
c30	42	0.2
c31	27	0.0
c31	3	0.6
c31	43	0.6
c31	18	0.7
c32	49	0.5
c32	26	0.4
c32	11	0.1
c32	4	0.6
c33	54	0.1
c33	26	0.9
c33	43	0.6
c33	18	0.0
c34	43	0.4
c34	76	0.3
c34	26	0.2
c34	27	0.3
c35	18	0.8
c35	7	0.8
c35	11	0.3
c35	41	0.8
c36	71	0.9
c36	4	0.6
c36	18	0.9
c36	26	1.0
c37	60	0.2
c37	7	0.7
c37	68	0.1
c37	11	0.7
c38	42	0.6
c38	4	0.7
c38	3	0.6
c38	36	0.4
c39	43	0.6
c39	4	0.5
c39	49	0.6
c39	18	0.6
c40	68	0.8
c40	3	0.6
c40	74	0.5
c40	43	0.5
c41	43	0.5
c41	27	0.8
c41	28	0.3
c41	11	1.0
c42	26	0.7
c42	68	0.5
c42	6	0.5
c42	76	0.6
c43	18	0.1
c43	6	0.3
c43	36	0.6
c43	54	0.0
c44	43	0.3
c44	60	0.1
c44	54	0.8
c44	28	1.0
c45	43	0.9
c45	18	0.5
c45	49	0.6
c45	6	0.6
c0	74	0.8
c0	4	0.8
c0	76	0.1
c0	27	0.1
c1	68	0.4
c1	6	0.1
c1	42	0.1
c1	11	0.5
c2	28	0.8
c2	11	0.7
c2	74	0.5
c2	42	1.0
c3	26	0.6
c3	3	0.6
c3	28	0.4
c3	48	0.1
c4	42	0.2
c4	41	0.4
c4	48	0.5
c4	32	0.7
c5	4	0.1
c5	42	0.1
c5	36	0.6
c5	26	0.3
c6	26	0.6
c6	41	1.0
c6	43	1.0
c6	18	0.9
c7	54	0.5
c7	8	0.3
c7	18	1.0
c7	43	0.7
c8	43	0.7
c8	3	0.0
c8	49	0.1
c8	4	0.4
c9	7	0.2
c9	8	0.8
c9	49	0.3
c9	41	0.9
c10	49	0.7
c10	76	0.6
c10	60	0.2
c10	4	0.6
c11	74	0.3
c11	4	0.8
c11	7	0.4
c11	49	0.0
c12	68	0.4
c12	8	0.7
c12	54	0.4
c12	32	0.2
c13	41	0.0
c13	26	0.5
c13	27	0.7
c13	8	0.8
c14	43	0.6
c14	60	0.2
c14	6	0.1
c14	3	0.3
c15	60	0.4
c15	7	0.7
c15	76	0.2
c15	49	0.2
c16	76	0.1
c16	28	0.6
c16	42	0.4
c16	43	0.6
c17	60	0.5
c17	54	0.7
c17	27	1.0
c17	71	0.7
c18	11	0.6
c18	42	0.4
c18	36	0.6
c18	8	0.3
c19	32	0.5
c19	54	0.4
c19	76	0.5
c19	48	0.3
c20	4	0.4
c20	32	0.9
c20	49	1.0
c20	42	0.0
c21	49	0.3
c21	4	0.4
c21	8	0.3
c21	71	0.0
c22	43	0.7
c22	4	0.3
c22	6	0.1
c22	42	0.7
