c2	41	0.3
c12	58	0.5
c7	26	1.0
c11	6	0.2
c4	53	0.9
c0	39	0.1
c13	34	0.4
c7	6	0.4
c7	53	0.1
c7	41	0.2
c7	58	0.6
c8	39	0.4
c8	26	0.1
c8	53	0.4
c8	6	0.8
c9	6	0.8
c9	53	0.3
c9	58	0.4
c9	34	0.4
c10	39	0.4
c10	34	0.5
c10	53	0.8
c10	41	1.0
c11	53	0.7
c11	34	0.9
c11	26	0.6
c11	6	0.3
c12	53	0.5
c12	34	0.7
c12	58	0.2
c12	6	0.8
c13	26	0.4
c13	39	0.6
c13	58	0.2
c13	41	0.9
c0	53	0.8
c0	6	0.1
c0	34	0.9
c0	58	0.6
c1	39	0.2
c1	26	0.8
c1	41	0.4
c1	34	0.3
c2	53	0.7
c2	58	0.7
c2	6	0.3
c2	34	0.9
c3	53	0.7
c3	58	0.8
c3	6	0.5
c3	41	0.4
c4	53	0.4
c4	6	0.4
c4	41	0.3
c4	58	0.8
c5	6	0.2
c5	34	0.9
c5	53	0.2
c5	41	0.7
c6	41	0.4
c6	53	0.1
c6	34	0.8
c6	58	0.5
